frame_index,frame_name,time_seconds,timestamp,abs_timestamp,ground,environment,objects,score
8750,DJI_0409_frame_008750,1281.08,0:21:21,,0;1;0;0,0.3549;0.0000;0.0651,0;3;0,56.56
8875,DJI_0409_frame_008875,1286.08,0:21:26,,0;1;0;0,0.3365;0.0000;0.0338,0;4;0,57.18
9000,DJI_0409_frame_009000,1291.08,0:21:31,,0;1;0;0,0.0856;0.0000;0.3490,0;2;0,42.06
9125,DJI_0409_frame_009125,1296.08,0:21:36,,1;0;0;0,0.2548;0.0000;0.0012,0;0;0,99.88
9250,DJI_0409_frame_009250,1301.08,0:21:41,,0;0;0;1,0.7485;0.0000;0.0000,0;0;0,82.0
9375,DJI_0409_frame_009375,1306.08,0:21:46,,1;0;0;0,0.7413;0.0000;0.0000,0;0;0,100.0
9500,DJI_0409_frame_009500,1311.08,0:21:51,,1;0;0;0,0.8199;0.0000;0.0000,0;0;0,100.0
9625,DJI_0409_frame_009625,1316.08,0:21:56,,1;0;0;0,0.8338;0.0000;0.0000,0;0;0,100.0
9750,DJI_0409_frame_009750,1321.08,0:22:01,,0;0;0;1,0.7583;0.0000;0.0000,0;0;0,82.0
9875,DJI_0409_frame_009875,1326.08,0:22:06,,0;0;0;1,0.7696;0.0000;0.0000,0;0;0,82.0
10000,DJI_0409_frame_010000,1331.08,0:22:11,,0;0;0;1,0.8389;0.0000;0.0000,0;0;0,82.0
10125,DJI_0409_frame_010125,1336.08,0:22:16,,1;0;0;0,0.8315;0.0000;0.0000,0;1;0,77.88
10250,DJI_0409_frame_010250,1341.08,0:22:21,,0;1;0;0,0.7852;0.0000;0.0018,0;1;0,71.81
10375,DJI_0409_frame_010375,1346.08,0:22:26,,0;0;0;1,0.7699;0.0195;0.0000,0;0;0,82.0
10500,DJI_0409_frame_010500,1351.08,0:22:31,,0;0;1;0,0.4156;0.0000;0.2585,0;0;0,75.64
10625,DJI_0409_frame_010625,1356.08,0:22:36,,0;0;1;0,0.6959;0.0000;0.0000,0;0;0,86.0
10750,DJI_0409_frame_010750,1361.08,0:22:41,,0;0;1;0,0.6759;0.0000;0.0000,0;0;0,86.0
10875,DJI_0409_frame_010875,1366.08,0:22:46,,0;0;1;0,0.6692;0.0000;0.0000,0;0;0,86.0
11000,DJI_0409_frame_011000,1371.08,0:22:51,,0;0;0;1,0.6409;0.0000;0.0000,0;0;0,82.0
11125,DJI_0409_frame_011125,1376.08,0:22:56,,0;0;0;1,0.7976;0.0000;0.0000,0;0;0,82.0
11250,DJI_0409_frame_011250,1381.08,0:23:01,,0;0;1;0,0.7943;0.0000;0.0000,0;0;0,86.0
11375,DJI_0409_frame_011375,1386.08,0:23:06,,0;0;0;1,0.7366;0.1323;0.0000,0;0;0,82.0
11500,DJI_0409_frame_011500,1391.08,0:23:11,,0;0;1;0,0.7560;0.0000;0.0000,0;0;0,86.0
11625,DJI_0409_frame_011625,1396.08,0:23:16,,0;0;0;1,0.7803;0.0000;0.0000,0;0;0,82.0
11750,DJI_0409_frame_011750,1401.08,0:23:21,,0;0;0;1,0.7603;0.0000;0.0000,0;0;0,82.0
11875,DJI_0409_frame_011875,1406.08,0:23:26,,0;0;1;0,0.6353;0.0000;0.0000,0;0;0,86.0
12000,DJI_0409_frame_012000,1411.08,0:23:31,,0;0;1;0,0.4462;0.0008;0.0000,0;0;0,86.0
12125,DJI_0409_frame_012125,1416.08,0:23:36,,0;0;1;0,0.5608;0.0000;0.0000,0;0;0,86.0
12250,DJI_0409_frame_012250,1421.08,0:23:41,,0;0;1;0,0.5859;0.0020;0.0000,0;0;0,86.0
12375,DJI_0409_frame_012375,1426.08,0:23:46,,0;0;0;1,0.6503;0.0000;0.0000,0;0;0,82.0
12500,DJI_0409_frame_012500,1431.08,0:23:51,,0;0;0;1,0.4080;0.0294;0.0000,0;0;0,82.0
12625,DJI_0409_frame_012625,1436.08,0:23:56,,0;0;0;1,0.7891;0.0012;0.0000,0;0;0,82.0
12750,DJI_0409_frame_012750,1441.08,0:24:01,,0;0;0;1,0.6657;0.2210;0.0000,0;0;0,82.0
12875,DJI_0409_frame_012875,1446.08,0:24:06,,0;0;0;1,0.6933;0.0000;0.0000,0;0;0,82.0
13000,DJI_0409_frame_013000,1451.08,0:24:11,,0;0;0;1,0.6850;0.0000;0.0000,0;0;0,82.0
13125,DJI_0409_frame_013125,1456.08,0:24:16,,0;0;0;1,0.7689;0.0000;0.0000,0;0;0,82.0
13250,DJI_0409_frame_013250,1461.08,0:24:21,,0;0;0;1,0.7307;0.0000;0.0000,0;0;0,82.0
13375,DJI_0409_frame_013375,1466.08,0:24:26,,0;0;0;1,0.7198;0.0000;0.0000,0;0;0,82.0
13500,DJI_0409_frame_013500,1471.08,0:24:31,,0;1;0;0,0.5939;0.0000;0.0000,0;0;0,94.0
13625,DJI_0409_frame_013625,1476.08,0:24:36,,1;0;0;0,0.6133;0.0000;0.0000,0;0;0,100.0
13750,DJI_0409_frame_013750,1481.08,0:24:41,,1;0;0;0,0.5656;0.0000;0.0083,0;0;0,99.61
13875,DJI_0409_frame_013875,1486.08,0:24:46,,1;0;0;0,0.6241;0.0000;0.0045,0;0;0,99.81
14000,DJI_0409_frame_014000,1491.08,0:24:51,,1;0;0;0,0.5364;0.0000;0.0071,0;0;0,99.65
14125,DJI_0409_frame_014125,1496.08,0:24:56,,1;0;0;0,0.4578;0.0000;0.0078,0;0;0,99.55
14250,DJI_0409_frame_014250,1501.08,0:25:01,,1;0;0;0,0.4119;0.0000;0.0233,0;0;0,98.56
14375,DJI_0409_frame_014375,1506.08,0:25:06,,1;0;0;0,0.3794;0.0000;0.0000,0;0;0,100.0
14500,DJI_0409_frame_014500,1511.08,0:25:11,,1;0;0;0,0.2787;0.0000;0.1022,0;0;0,92.75
14625,DJI_0409_frame_014625,1516.08,0:25:16,,1;0;0;0,0.3913;0.0000;0.0246,0;0;0,98.4
14750,DJI_0409_frame_014750,1521.08,0:25:21,,1;0;0;0,0.3804;0.0000;0.0000,0;0;0,100.0
14875,DJI_0409_frame_014875,1526.08,0:25:26,,1;0;0;0,0.4590;0.0000;0.0000,0;0;0,100.0
15000,DJI_0409_frame_015000,1531.08,0:25:31,,0;1;0;0,0.2236;0.0000;0.0000,0;0;0,94.0
15125,DJI_0409_frame_015125,1536.08,0:25:36,,1;0;0;0,0.2068;0.0000;0.0000,0;0;0,100.0
15250,DJI_0409_frame_015250,1541.08,0:25:41,,0;1;0;0,0.2820;0.0000;0.0000,0;0;0,94.0
15375,DJI_0409_frame_015375,1546.08,0:25:46,,0;1;0;0,0.2680;0.0000;0.0089,0;2;0,62.87
15500,DJI_0409_frame_015500,1551.08,0:25:51,,1;0;0;0,0.3104;0.0000;0.0223,0;0;0,98.19
15625,DJI_0409_frame_015625,1556.08,0:25:56,,0;1;0;0,0.3822;0.0000;0.0341,0;0;0,91.79
15750,DJI_0409_frame_015750,1561.08,0:26:01,,0;1;0;0,0.4400;0.0000;0.0000,0;2;0,63.74
15875,DJI_0409_frame_015875,1566.08,0:26:06,,0;1;0;0,0.4418;0.0000;0.0000,0;0;0,94.0
16000,DJI_0409_frame_016000,1571.08,0:26:11,,0;1;0;0,0.4573;0.0000;0.0000,0;0;0,94.0
16125,DJI_0409_frame_016125,1576.08,0:26:16,,0;1;0;0,0.4490;0.0000;0.0060,0;0;0,93.64
16250,DJI_0409_frame_016250,1581.08,0:26:21,,0;1;0;0,0.3592;0.0000;0.0220,0;1;0,70.32
16375,DJI_0409_frame_016375,1586.08,0:26:26,,0;1;0;0,0.4146;0.0000;0.0285,0;3;0,59.01
16500,DJI_0409_frame_016500,1591.08,0:26:31,,0;1;0;0,0.3469;0.0000;0.0049,0;2;0,63.36
16625,DJI_0409_frame_016625,1596.08,0:26:36,,0;1;0;0,0.2015;0.0000;0.0494,0;1;0,66.56
16750,DJI_0409_frame_016750,1601.08,0:26:41,,0;1;0;0,0.4458;0.0000;0.0000,0;0;0,94.0
16875,DJI_0409_frame_016875,1606.08,0:26:46,,0;1;0;0,0.3240;0.0000;0.0060,0;0;0,93.51
17000,DJI_0409_frame_017000,1611.08,0:26:51,,0;1;0;0,0.5497;0.0000;0.0000,0;0;0,94.0
17125,DJI_0409_frame_017125,1616.08,0:26:56,,0;0;1;0,0.4849;0.0000;0.0000,0;0;0,86.0
17250,DJI_0409_frame_017250,1621.08,0:27:01,,0;1;0;0,0.4708;0.0000;0.0000,0;0;0,94.0
17375,DJI_0409_frame_017375,1626.08,0:27:06,,1;0;0;0,0.4648;0.0000;0.0000,0;0;0,100.0
17500,DJI_0409_frame_017500,1631.08,0:27:11,,0;1;0;0,0.5543;0.0000;0.0000,0;0;0,94.0
17625,DJI_0409_frame_017625,1636.08,0:27:16,,0;1;0;0,0.3758;0.0000;0.0000,0;0;0,94.0
17750,DJI_0409_frame_017750,1641.08,0:27:21,,0;0;1;0,0.4876;0.0000;0.0000,0;0;0,86.0
17875,DJI_0409_frame_017875,1646.08,0:27:26,,1;0;0;0,0.7228;0.0000;0.0000,0;0;0,100.0
18000,DJI_0409_frame_018000,1651.08,0:27:31,,1;0;0;0,0.6307;0.0000;0.0000,0;0;0,100.0
18125,DJI_0409_frame_018125,1656.08,0:27:36,,1;0;0;0,0.6513;0.0000;0.0000,0;0;0,100.0
18250,DJI_0409_frame_018250,1661.08,0:27:41,,1;0;0;0,0.7300;0.0000;0.0000,0;0;0,100.0
18375,DJI_0409_frame_018375,1666.08,0:27:46,,1;0;0;0,0.7550;0.0000;0.0000,0;0;0,100.0
18500,DJI_0409_frame_018500,1671.08,0:27:51,,0;0;1;0,0.6169;0.0000;0.0000,0;0;0,86.0
18625,DJI_0409_frame_018625,1676.08,0:27:56,,0;0;1;0,0.6028;0.0000;0.0000,1;0;0,86.0
18750,DJI_0409_frame_018750,1681.08,0:28:01,,1;0;0;0,0.4954;0.0000;0.0000,0;1;0,77.88
18875,DJI_0409_frame_018875,1686.08,0:28:06,,1;0;0;0,0.5969;0.0000;0.0000,0;0;0,100.0
19000,DJI_0409_frame_019000,1691.08,0:28:11,,1;0;0;0,0.4990;0.0000;0.0000,0;1;0,77.88
19125,DJI_0409_frame_019125,1696.08,0:28:16,,1;0;0;0,0.5558;0.0000;0.0000,1;1;0,80.73
19250,DJI_0409_frame_019250,1701.08,0:28:21,,0;0;1;0,0.4443;0.0000;0.0000,0;0;0,86.0
19375,DJI_0409_frame_019375,1706.08,0:28:26,,1;0;0;0,0.5349;0.0000;0.0000,0;0;0,100.0
19500,DJI_0409_frame_019500,1711.08,0:28:31,,1;0;0;0,0.5108;0.0000;0.0000,0;0;0,100.0
19625,DJI_0409_frame_019625,1716.08,0:28:36,,1;0;0;0,0.4603;0.0000;0.0000,0;0;0,100.0
19750,DJI_0409_frame_019750,1721.08,0:28:41,,1;0;0;0,0.3640;0.0000;0.0000,0;0;0,100.0
19875,DJI_0409_frame_019875,1726.08,0:28:46,,1;0;0;0,0.5983;0.0000;0.0000,0;0;0,100.0
20000,DJI_0409_frame_020000,1731.08,0:28:51,,1;0;0;0,0.6492;0.0000;0.0000,0;0;0,100.0
20125,DJI_0409_frame_020125,1736.08,0:28:56,,1;0;0;0,0.3429;0.0000;0.0000,0;0;0,100.0
20250,DJI_0409_frame_020250,1741.08,0:29:01,,1;0;0;0,0.5743;0.0000;0.0019,0;0;0,99.91
20375,DJI_0409_frame_020375,1746.08,0:29:06,,1;0;0;0,0.5231;0.0000;0.0000,0;0;0,100.0
20500,DJI_0409_frame_020500,1751.08,0:29:11,,1;0;0;0,0.5178;0.0000;0.0000,0;0;0,100.0
20625,DJI_0409_frame_020625,1756.08,0:29:16,,0;1;0;0,0.3273;0.0000;0.0000,0;0;0,94.0
20750,DJI_0409_frame_020750,1761.08,0:29:21,,0;1;0;0,0.5142;0.0000;0.0000,0;0;0,94.0
20875,DJI_0409_frame_020875,1766.08,0:29:26,,0;1;0;0,0.5275;0.0000;0.0009,0;0;0,93.96
21000,DJI_0409_frame_021000,1771.08,0:29:31,,1;0;0;0,0.4294;0.0000;0.0000,0;0;0,100.0
21125,DJI_0409_frame_021125,1776.08,0:29:36,,0;1;0;0,0.5151;0.0000;0.0000,0;0;0,94.0
21250,DJI_0409_frame_021250,1781.08,0:29:41,,1;0;0;0,0.7227;0.0000;0.0000,0;0;0,100.0
21375,DJI_0409_frame_021375,1786.08,0:29:46,,0;1;0;0,0.7613;0.0000;0.0000,0;0;0,94.0
21500,DJI_0409_frame_021500,1791.08,0:29:51,,0;1;0;0,0.7754;0.0000;0.0000,0;0;0,94.0
21625,DJI_0409_frame_021625,1796.08,0:29:56,,0;1;0;0,0.7773;0.0000;0.0000,0;0;0,94.0
21750,DJI_0409_frame_021750,1801.08,0:30:01,,0;1;0;0,0.7776;0.0000;0.0000,0;0;0,94.0
21875,DJI_0409_frame_021875,1806.08,0:30:06,,0;1;0;0,0.6833;0.0000;0.0000,0;0;0,94.0
22000,DJI_0409_frame_022000,1811.08,0:30:11,,0;1;0;0,0.6658;0.0000;0.0016,0;0;0,93.93
22125,DJI_0409_frame_022125,1816.08,0:30:16,,1;0;0;0,0.2127;0.0000;0.0098,0;0;1,89.74
22250,DJI_0409_frame_022250,1821.08,0:30:21,,1;0;0;0,0.3273;0.0000;0.0134,0;2;0,68.67
22375,DJI_0409_frame_022375,1826.08,0:30:26,,1;0;0;0,0.3218;0.0000;0.0000,0;0;0,100.0
22500,DJI_0409_frame_022500,1831.08,0:30:31,,1;0;0;0,0.4144;0.0000;0.0201,0;2;0,68.49
22625,DJI_0409_frame_022625,1836.08,0:30:36,,1;0;0;0,0.4753;0.0000;0.0081,0;0;0,99.55
22750,DJI_0409_frame_022750,1841.08,0:30:41,,0;1;0;0,0.5992;0.0000;0.0000,0;0;0,94.0
22875,DJI_0409_frame_022875,1846.08,0:30:46,,0;1;0;0,0.5589;0.0000;0.0000,0;0;0,94.0
23000,DJI_0409_frame_023000,1851.08,0:30:51,,0;1;0;0,0.4644;0.0000;0.0000,0;0;0,94.0
23125,DJI_0409_frame_023125,1856.08,0:30:56,,1;0;0;0,0.3999;0.0000;0.0002,0;0;0,99.98
23250,DJI_0409_frame_023250,1861.08,0:31:01,,1;0;0;0,0.2934;0.0000;0.0061,0;0;0,99.45
0,DJI_0410_frame_000000,1864.16,0:31:04,,1;0;0;0,0.2064;0.0000;0.0065,0;0;0,99.17
125,DJI_0410_frame_000125,1869.16,0:31:09,,1;0;0;0,0.2365;0.0000;0.0059,0;0;0,99.35
250,DJI_0410_frame_000250,1874.16,0:31:14,,1;0;0;0,0.4133;0.0000;0.0053,0;0;0,99.66
375,DJI_0410_frame_000375,1879.16,0:31:19,,0;1;0;0,0.5332;0.0000;0.0146,0;0;0,93.28
500,DJI_0410_frame_000500,1884.16,0:31:24,,1;0;0;0,0.4858;0.0000;0.0105,0;0;1,90.36
625,DJI_0410_frame_000625,1889.16,0:31:29,,1;0;0;0,0.4133;0.0000;0.0262,0;0;0,98.39
750,DJI_0410_frame_000750,1894.16,0:31:34,,1;0;0;0,0.5256;0.0000;0.0044,0;0;0,99.78
875,DJI_0410_frame_000875,1899.16,0:31:39,,1;0;0;0,0.4416;0.0000;0.0151,0;0;0,99.11
1000,DJI_0410_frame_001000,1904.16,0:31:44,,1;0;0;0,0.2734;0.0000;0.0496,0;0;1,86.79
1125,DJI_0410_frame_001125,1909.16,0:31:49,,1;0;0;0,0.4214;0.0000;0.0010,0;0;0,99.93
1250,DJI_0410_frame_001250,1914.16,0:31:54,,1;0;0;0,0.7299;0.0000;0.0000,0;0;0,100.0
1375,DJI_0410_frame_001375,1919.16,0:31:59,,1;0;0;0,0.7356;0.0000;0.0000,0;0;0,100.0
1500,DJI_0410_frame_001500,1924.16,0:32:04,,1;0;0;0,0.6872;0.0000;0.0000,0;0;0,100.0
1625,DJI_0410_frame_001625,1929.16,0:32:09,,0;1;0;0,0.6467;0.0000;0.0000,0;0;0,94.0
1750,DJI_0410_frame_001750,1934.16,0:32:14,,1;0;0;0,0.3583;0.0000;0.0065,0;4;1,64.99
1875,DJI_0410_frame_001875,1939.16,0:32:19,,1;0;0;0,0.6295;0.0000;0.0361,0;0;0,98.53
2000,DJI_0410_frame_002000,1944.16,0:32:24,,1;0;0;0,0.6275;0.0000;0.0056,0;2;0,69.5
2125,DJI_0410_frame_002125,1949.16,0:32:29,,1;0;0;0,0.5395;0.0000;0.0000,0;1;0,77.88
2250,DJI_0410_frame_002250,1954.16,0:32:34,,1;0;0;0,0.6461;0.0000;0.0000,0;3;0,66.74
2375,DJI_0410_frame_002375,1959.16,0:32:39,,1;0;0;0,0.5742;0.0000;0.0002,0;0;0,99.99
2500,DJI_0410_frame_002500,1964.16,0:32:44,,1;0;0;0,0.5157;0.0000;0.0064,0;0;0,99.67
2625,DJI_0410_frame_002625,1969.16,0:32:49,,0;1;0;0,0.5690;0.0000;0.0000,0;0;0,94.0
2750,DJI_0410_frame_002750,1974.16,0:32:54,,0;1;0;0,0.6639;0.0000;0.0000,0;0;1,84.93
2875,DJI_0410_frame_002875,1979.16,0:32:59,,1;0;0;0,0.5004;0.0000;0.0775,0;0;0,96.38
3000,DJI_0410_frame_003000,1984.16,0:33:04,,1;0;0;0,0.5380;0.0000;0.0349,0;2;0,68.09
3125,DJI_0410_frame_003125,1989.16,0:33:09,,1;0;0;0,0.0832;0.0000;0.2733,0;1;0,57.18
3250,DJI_0410_frame_003250,1994.16,0:33:14,,1;0;0;0,0.3287;0.0000;0.2600,0;0;0,88.08
3375,DJI_0410_frame_003375,1999.16,0:33:19,,1;0;0;0,0.4759;0.0000;0.1878,0;0;0,92.36
3500,DJI_0410_frame_003500,2004.16,0:33:24,,1;0;0;0,0.5779;0.0000;0.1176,0;0;0,95.43
3625,DJI_0410_frame_003625,2009.16,0:33:29,,1;0;0;0,0.5796;0.0000;0.0026,0;0;0,99.88
3750,DJI_0410_frame_003750,2014.16,0:33:34,,1;0;0;0,0.4642;0.0000;0.1135,1;0;0,94.69
3875,DJI_0410_frame_003875,2019.16,0:33:39,,1;0;0;0,0.5503;0.0000;0.2653,0;0;0,91.22
4000,DJI_0410_frame_004000,2024.16,0:33:44,,1;0;0;0,0.5533;0.0000;0.3052,0;0;0,90.4
4125,DJI_0410_frame_004125,2029.16,0:33:49,,1;0;0;0,0.6272;0.0000;0.0522,0;0;0,97.92
4250,DJI_0410_frame_004250,2034.16,0:33:54,,1;0;0;0,0.6380;0.0000;0.0403,0;0;0,98.4
4375,DJI_0410_frame_004375,2039.16,0:33:59,,1;0;0;0,0.5655;0.0000;0.0341,0;0;0,98.46
4500,DJI_0410_frame_004500,2044.16,0:34:04,,1;0;0;0,0.5850;0.0000;0.0397,0;1;0,76.16
4625,DJI_0410_frame_004625,2049.16,0:34:09,,1;0;0;0,0.5477;0.0000;0.0601,0;0;0,97.33
4750,DJI_0410_frame_004750,2054.16,0:34:14,,1;0;0;0,0.5363;0.0000;0.0738,0;0;0,96.73
4875,DJI_0410_frame_004875,2059.16,0:34:19,,1;0;0;0,0.5604;0.0000;0.1382,0;0;0,94.66
5000,DJI_0410_frame_005000,2064.16,0:34:24,,0;0;0;1,0.5991;0.0508;0.0000,0;0;0,82.0
5125,DJI_0410_frame_005125,2069.16,0:34:29,,1;0;0;0,0.4122;0.0000;0.0754,0;0;0,95.82
5250,DJI_0410_frame_005250,2074.16,0:34:34,,1;0;0;0,0.3887;0.0000;0.1268,0;0;0,93.36
5375,DJI_0410_frame_005375,2079.16,0:34:39,,1;0;0;0,0.3270;0.0000;0.0025,0;3;0,66.54
5500,DJI_0410_frame_005500,2084.16,0:34:44,,1;0;0;0,0.5945;0.0000;0.0131,0;0;0,99.42
5625,DJI_0410_frame_005625,2089.16,0:34:49,,1;0;0;0,0.5520;0.0000;0.0117,0;0;0,99.44
5750,DJI_0410_frame_005750,2094.16,0:34:54,,1;0;0;0,0.4008;0.0000;0.0000,0;0;0,100.0
5875,DJI_0410_frame_005875,2099.16,0:34:59,,1;0;0;0,0.3995;0.0000;0.0000,0;0;0,100.0
6000,DJI_0410_frame_006000,2104.16,0:35:04,,1;0;0;0,0.5505;0.0000;0.0000,0;0;0,100.0
6125,DJI_0410_frame_006125,2109.16,0:35:09,,1;0;0;0,0.5994;0.0000;0.0000,0;0;0,100.0
6250,DJI_0410_frame_006250,2114.16,0:35:14,,1;0;0;0,0.4836;0.0000;0.0000,0;0;0,100.0
6375,DJI_0410_frame_006375,2119.16,0:35:19,,1;0;0;0,0.4990;0.0000;0.0000,0;0;0,100.0
6500,DJI_0410_frame_006500,2124.16,0:35:24,,1;0;0;0,0.5135;0.0000;0.0000,0;0;0,100.0
6625,DJI_0410_frame_006625,2129.16,0:35:29,,1;0;0;0,0.6265;0.0000;0.0070,0;0;0,99.7
6750,DJI_0410_frame_006750,2134.16,0:35:34,,1;0;0;0,0.6429;0.0000;0.0010,0;0;0,99.96
6875,DJI_0410_frame_006875,2139.16,0:35:39,,1;0;0;0,0.5994;0.0000;0.0000,0;0;0,100.0
7000,DJI_0410_frame_007000,2144.16,0:35:44,,1;0;0;0,0.7529;0.0000;0.0000,0;0;0,100.0
7125,DJI_0410_frame_007125,2149.16,0:35:49,,1;0;0;0,0.7415;0.0000;0.0000,0;0;0,100.0
7250,DJI_0410_frame_007250,2154.16,0:35:54,,1;0;0;0,0.7269;0.0000;0.0000,0;0;0,100.0
7375,DJI_0410_frame_007375,2159.16,0:35:59,,1;0;0;0,0.6966;0.0000;0.0000,0;0;0,100.0
7500,DJI_0410_frame_007500,2164.16,0:36:04,,0;1;0;0,0.4283;0.0000;0.0000,0;0;0,94.0
7625,DJI_0410_frame_007625,2169.16,0:36:09,,1;0;0;0,0.7150;0.0000;0.0000,0;0;0,100.0
7750,DJI_0410_frame_007750,2174.16,0:36:14,,1;0;0;0,0.6166;0.0000;0.0000,0;0;0,100.0
7875,DJI_0410_frame_007875,2179.16,0:36:19,,1;0;0;0,0.4756;0.0000;0.0000,0;0;0,100.0
8000,DJI_0410_frame_008000,2184.16,0:36:24,,1;0;0;0,0.6733;0.0000;0.0000,0;0;0,100.0
8125,DJI_0410_frame_008125,2189.16,0:36:29,,1;0;0;0,0.7228;0.0000;0.0000,0;0;0,100.0
8250,DJI_0410_frame_008250,2194.16,0:36:34,,1;0;0;0,0.5335;0.0000;0.0001,0;0;0,100.0
8375,DJI_0410_frame_008375,2199.16,0:36:39,,1;0;0;0,0.3871;0.0000;0.0000,0;0;0,100.0
8500,DJI_0410_frame_008500,2204.16,0:36:44,,1;0;0;0,0.5209;0.0000;0.0000,0;0;0,100.0
8625,DJI_0410_frame_008625,2209.16,0:36:49,,0;1;0;0,0.5525;0.0000;0.0000,0;1;0,71.88
8750,DJI_0410_frame_008750,2214.16,0:36:54,,1;0;0;0,0.4190;0.0000;0.0000,0;0;0,100.0
8875,DJI_0410_frame_008875,2219.16,0:36:59,,1;0;0;0,0.4424;0.0000;0.0000,0;0;0,100.0
9000,DJI_0410_frame_009000,2224.16,0:37:04,,1;0;0;0,0.5615;0.0000;0.0000,0;0;0,100.0
9125,DJI_0410_frame_009125,2229.16,0:37:09,,1;0;0;0,0.6171;0.0000;0.0000,0;0;0,100.0
9250,DJI_0410_frame_009250,2234.16,0:37:14,,1;0;0;0,0.5582;0.0000;0.0000,0;0;0,100.0
9375,DJI_0410_frame_009375,2239.16,0:37:19,,1;0;0;0,0.5246;0.0000;0.0000,0;0;0,100.0
9500,DJI_0410_frame_009500,2244.16,0:37:24,,1;0;0;0,0.5154;0.0000;0.0000,0;0;0,100.0
9625,DJI_0410_frame_009625,2249.16,0:37:29,,1;0;0;0,0.5163;0.0000;0.0020,0;1;0,77.77
9750,DJI_0410_frame_009750,2254.16,0:37:34,,1;0;0;0,0.5627;0.0000;0.0000,0;0;0,100.0
9875,DJI_0410_frame_009875,2259.16,0:37:39,,0;1;0;0,0.6193;0.0000;0.0000,0;0;0,94.0
10000,DJI_0410_frame_010000,2264.16,0:37:44,,0;1;0;0,0.6310;0.0000;0.0000,0;0;0,94.0
10125,DJI_0410_frame_010125,2269.16,0:37:49,,1;0;0;0,0.6589;0.0000;0.0000,0;0;0,100.0
10250,DJI_0410_frame_010250,2274.16,0:37:54,,1;0;0;0,0.5758;0.0000;0.0000,0;0;0,100.0
10375,DJI_0410_frame_010375,2279.16,0:37:59,,1;0;0;0,0.6727;0.0000;0.0000,0;0;0,100.0
10500,DJI_0410_frame_010500,2284.16,0:38:04,,1;0;0;0,0.4968;0.0000;0.0000,0;0;0,100.0
10625,DJI_0410_frame_010625,2289.16,0:38:09,,1;0;0;0,0.6112;0.0000;0.0000,0;0;0,100.0
10750,DJI_0410_frame_010750,2294.16,0:38:14,,1;0;0;0,0.6625;0.0000;0.0000,0;0;0,100.0
10875,DJI_0410_frame_010875,2299.16,0:38:19,,1;0;0;0,0.7146;0.0000;0.0000,0;0;0,100.0
11000,DJI_0410_frame_011000,2304.16,0:38:24,,1;0;0;0,0.4408;0.0000;0.0000,0;0;0,100.0
11125,DJI_0410_frame_011125,2309.16,0:38:29,,1;0;0;0,0.4182;0.0000;0.0000,0;0;0,100.0
11250,DJI_0410_frame_011250,2314.16,0:38:34,,1;0;0;0,0.2271;0.0000;0.0000,0;0;0,100.0
11375,DJI_0410_frame_011375,2319.16,0:38:39,,1;0;0;0,0.5791;0.0000;0.0000,0;0;0,100.0
11500,DJI_0410_frame_011500,2324.16,0:38:44,,1;0;0;0,0.5678;0.0000;0.0000,0;0;0,100.0
11625,DJI_0410_frame_011625,2329.16,0:38:49,,1;0;0;0,0.6414;0.0000;0.0000,0;0;0,100.0
11750,DJI_0410_frame_011750,2334.16,0:38:54,,0;1;0;0,0.6193;0.0000;0.0000,0;0;0,94.0
11875,DJI_0410_frame_011875,2339.16,0:38:59,,0;1;0;0,0.5760;0.0000;0.0000,0;0;0,94.0
12000,DJI_0410_frame_012000,2344.16,0:39:04,,1;0;0;0,0.6190;0.0000;0.0000,0;0;0,100.0
12125,DJI_0410_frame_012125,2349.16,0:39:09,,1;0;0;0,0.3311;0.0000;0.0000,0;0;0,100.0
12250,DJI_0410_frame_012250,2354.16,0:39:14,,1;0;0;0,0.0007;0.0000;0.0000,0;0;0,100.0
12375,DJI_0410_frame_012375,2359.16,0:39:19,,1;0;0;0,0.0092;0.0000;0.0000,0;0;0,100.0
12500,DJI_0410_frame_012500,2364.16,0:39:24,,1;0;0;0,0.0305;0.0000;0.0000,0;2;0,69.74
12625,DJI_0410_frame_012625,2369.16,0:39:29,,1;0;0;0,0.4212;0.0000;0.0000,0;0;1,90.93
12750,DJI_0410_frame_012750,2374.16,0:39:34,,0;1;0;0,0.3487;0.0000;0.0000,0;0;0,94.0
12875,DJI_0410_frame_012875,2379.16,0:39:39,,0;1;0;0,0.4359;0.0000;0.0000,0;1;0,71.88
13000,DJI_0410_frame_013000,2384.16,0:39:44,,0;1;0;0,0.5353;0.0000;0.0000,0;2;0,63.74
13125,DJI_0410_frame_013125,2389.16,0:39:49,,1;0;0;0,0.5770;0.0000;0.0000,0;2;0,69.74
13250,DJI_0410_frame_013250,2394.16,0:39:54,,0;1;0;0,0.5121;0.0000;0.0000,0;0;0,94.0
13375,DJI_0410_frame_013375,2399.16,0:39:59,,1;0;0;0,0.5531;0.0000;0.0000,0;0;0,100.0
13500,DJI_0410_frame_013500,2404.16,0:40:04,,1;0;0;0,0.5336;0.0000;0.0000,0;0;0,100.0
13625,DJI_0410_frame_013625,2409.16,0:40:09,,0;1;0;0,0.4940;0.0000;0.0000,0;0;0,94.0
13750,DJI_0410_frame_013750,2414.16,0:40:14,,1;0;0;0,0.4775;0.0000;0.0000,0;0;0,100.0
