frame_index,frame_name,time_seconds,timestamp,abs_timestamp,ground,environment,objects,score,time,lat,lon,ele,gpx_time,dt_s
5000,DJI_0412_frame_005000,3940.96,1:05:40,,1;0;0;0,0.2080;0.0000;0.1599,0;2;0,58.0,2026-07-12 18:41:52.960000+00:00,48.957098,9.06906,253.2,2026-07-12 18:41:53+00:00,0.04
5125,DJI_0412_frame_005125,3945.96,1:05:45,,1;0;0;0,0.2949;0.0000;0.1011,0;1;0,70.98,2026-07-12 18:41:57.960000+00:00,48.957042,9.069532,253.0,2026-07-12 18:41:58+00:00,0.04
5250,DJI_0412_frame_005250,3950.96,1:05:50,,1;0;0;0,0.1910;0.0000;0.2540,0;2;0,54.32,2026-07-12 18:42:02.960000+00:00,48.956959,9.070011,252.8,2026-07-12 18:42:03+00:00,0.04
5375,DJI_0412_frame_005375,3955.96,1:05:55,,1;0;0;0,0.4419;0.0000;0.0228,0;0;0,98.68,2026-07-12 18:42:07.960000+00:00,48.956879,9.07051,252.8,2026-07-12 18:42:08+00:00,0.04
5500,DJI_0412_frame_005500,3960.96,1:06:00,,1;0;0;0,0.6038;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:42:12.960000+00:00,48.9568,9.071035,252.5,2026-07-12 18:42:13+00:00,0.04
5625,DJI_0412_frame_005625,3965.96,1:06:05,,1;0;0;0,0.4509;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:42:17.960000+00:00,48.956695,9.071645,252.2,2026-07-12 18:42:18+00:00,0.04
5750,DJI_0412_frame_005750,3970.96,1:06:10,,1;0;0;0,0.4099;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:42:22.960000+00:00,48.956611,9.072161,252.0,2026-07-12 18:42:23+00:00,0.04
5875,DJI_0412_frame_005875,3975.96,1:06:15,,1;0;0;0,0.2316;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:42:27.960000+00:00,48.956519,9.072717,252.1,2026-07-12 18:42:28+00:00,0.04
6000,DJI_0412_frame_006000,3980.96,1:06:20,,1;0;0;0,0.2728;0.0000;0.0009,0;0;0,99.92,2026-07-12 18:42:32.960000+00:00,48.956436,9.073232,252.4,2026-07-12 18:42:33+00:00,0.04
6125,DJI_0412_frame_006125,3985.96,1:06:25,,1;0;0;0,0.2430;0.0000;0.1931,0;0;0,88.05,2026-07-12 18:42:37.960000+00:00,48.956339,9.073789,252.3,2026-07-12 18:42:38+00:00,0.04
6250,DJI_0412_frame_006250,3990.96,1:06:30,,1;0;0;0,0.1768;0.0000;0.0319,0;0;0,95.88,2026-07-12 18:42:42.960000+00:00,48.956256,9.074336,252.1,2026-07-12 18:42:43+00:00,0.04
6375,DJI_0412_frame_006375,3995.96,1:06:35,,1;0;0;0,0.2943;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:42:47.960000+00:00,48.956061,9.074576,251.9,2026-07-12 18:42:48+00:00,0.04
6500,DJI_0412_frame_006500,4000.96,1:06:40,,1;0;0;0,0.3212;0.0000;0.0001,0;0;0,99.99,2026-07-12 18:42:52.960000+00:00,48.955682,9.074526,252.1,2026-07-12 18:42:53+00:00,0.04
6625,DJI_0412_frame_006625,4005.96,1:06:45,,0;1;0;0,0.2599;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:42:57.960000+00:00,48.955411,9.074475,252.5,2026-07-12 18:42:58+00:00,0.04
6750,DJI_0412_frame_006750,4010.96,1:06:50,,1;0;0;0,0.1491;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:43:02.960000+00:00,48.955066,9.074377,253.1,2026-07-12 18:43:03+00:00,0.04
6875,DJI_0412_frame_006875,4015.96,1:06:55,,0;1;0;0,0.3319;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:43:07.960000+00:00,48.954724,9.074338,254.3,2026-07-12 18:43:08+00:00,0.04
7000,DJI_0412_frame_007000,4020.96,1:07:00,,0;1;0;0,0.3645;0.0000;0.0000,0;0;1,84.93,2026-07-12 18:43:12.960000+00:00,48.954641,9.074922,254.8,2026-07-12 18:43:13+00:00,0.04
7125,DJI_0412_frame_007125,4025.96,1:07:05,,0;1;0;0,0.4012;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:43:17.960000+00:00,48.954637,9.075339,255.0,2026-07-12 18:43:18+00:00,0.04
7250,DJI_0412_frame_007250,4030.96,1:07:10,,0;1;0;0,0.3220;0.0000;0.0000,1;0;0,94.0,2026-07-12 18:43:22.960000+00:00,48.954622,9.07587,255.4,2026-07-12 18:43:23+00:00,0.04
7375,DJI_0412_frame_007375,4035.96,1:07:15,,0;1;0;0,0.2130;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:43:27.960000+00:00,48.954607,9.076397,255.8,2026-07-12 18:43:28+00:00,0.04
7500,DJI_0412_frame_007500,4040.96,1:07:20,,1;0;0;0,0.2657;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:43:32.960000+00:00,48.954599,9.076848,256.2,2026-07-12 18:43:33+00:00,0.04
7625,DJI_0412_frame_007625,4045.96,1:07:25,,0;1;0;0,0.5476;0.0000;0.0007,0;0;0,93.96,2026-07-12 18:43:37.960000+00:00,48.954585,9.077345,255.8,2026-07-12 18:43:38+00:00,0.04
7750,DJI_0412_frame_007750,4050.96,1:07:30,,0;1;0;0,0.3048;0.0000;0.0001,0;0;0,93.99,2026-07-12 18:43:42.960000+00:00,48.954569,9.077959,255.0,2026-07-12 18:43:43+00:00,0.04
7875,DJI_0412_frame_007875,4055.96,1:07:35,,1;0;0;0,0.2947;0.0000;0.0006,0;0;0,99.94,2026-07-12 18:43:47.960000+00:00,48.95455,9.078583,254.8,2026-07-12 18:43:48+00:00,0.04
8000,DJI_0412_frame_008000,4060.96,1:07:40,,0;1;0;0,0.3099;0.0000;0.0000,1;0;0,94.0,2026-07-12 18:43:52.960000+00:00,48.954527,9.079187,254.9,2026-07-12 18:43:53+00:00,0.04
8125,DJI_0412_frame_008125,4065.96,1:07:45,,1;0;0;0,0.2611;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:43:57.960000+00:00,48.954504,9.079754,254.7,2026-07-12 18:43:58+00:00,0.04
8250,DJI_0412_frame_008250,4070.96,1:07:50,,1;0;0;0,0.2111;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:44:02.960000+00:00,48.954492,9.08034,254.5,2026-07-12 18:44:03+00:00,0.04
8375,DJI_0412_frame_008375,4075.96,1:07:55,,1;0;0;0,0.2602;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:44:07.960000+00:00,48.954476,9.081086,254.2,2026-07-12 18:44:08+00:00,0.04
8500,DJI_0412_frame_008500,4080.96,1:08:00,,0;1;0;0,0.2653;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:44:12.960000+00:00,48.954465,9.081599,254.0,2026-07-12 18:44:13+00:00,0.04
8625,DJI_0412_frame_008625,4085.96,1:08:05,,1;0;0;0,0.2292;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:44:17.960000+00:00,48.954457,9.082201,253.7,2026-07-12 18:44:18+00:00,0.04
8750,DJI_0412_frame_008750,4090.96,1:08:10,,0;1;0;0,0.1832;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:44:22.960000+00:00,48.954448,9.082802,253.7,2026-07-12 18:44:23+00:00,0.04
8875,DJI_0412_frame_008875,4095.96,1:08:15,,0;1;0;0,0.3251;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:44:27.960000+00:00,48.954431,9.083407,253.4,2026-07-12 18:44:28+00:00,0.04
9000,DJI_0412_frame_009000,4100.96,1:08:20,,0;1;0;0,0.3163;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:44:32.960000+00:00,48.954404,9.08414,252.7,2026-07-12 18:44:33+00:00,0.04
9125,DJI_0412_frame_009125,4105.96,1:08:25,,0;1;0;0,0.3084;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:44:37.960000+00:00,48.954395,9.084712,252.1,2026-07-12 18:44:38+00:00,0.04
9250,DJI_0412_frame_009250,4110.96,1:08:30,,0;1;0;0,0.3539;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:44:42.960000+00:00,48.95438,9.085362,251.3,2026-07-12 18:44:43+00:00,0.04
9375,DJI_0412_frame_009375,4115.96,1:08:35,,0;1;0;0,0.3187;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:44:47.960000+00:00,48.954364,9.085961,250.7,2026-07-12 18:44:48+00:00,0.04
9500,DJI_0412_frame_009500,4120.96,1:08:40,,0;1;0;0,0.2869;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:44:52.960000+00:00,48.95434,9.08663,250.2,2026-07-12 18:44:53+00:00,0.04
9625,DJI_0412_frame_009625,4125.96,1:08:45,,0;1;0;0,0.3024;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:44:57.960000+00:00,48.954332,9.08729,249.9,2026-07-12 18:44:58+00:00,0.04
9750,DJI_0412_frame_009750,4130.96,1:08:50,,1;0;0;0,0.3000;0.0000;0.0117,0;0;0,98.99,2026-07-12 18:45:02.960000+00:00,48.95431,9.087924,249.9,2026-07-12 18:45:03+00:00,0.04
9875,DJI_0412_frame_009875,4135.96,1:08:55,,1;0;0;0,0.1172;0.0229;0.1094,0;0;0,88.16,2026-07-12 18:45:07.960000+00:00,48.954291,9.088652,249.6,2026-07-12 18:45:08+00:00,0.04
10000,DJI_0412_frame_010000,4140.96,1:09:00,,1;0;0;0,0.3029;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:45:12.960000+00:00,48.954282,9.089129,249.3,2026-07-12 18:45:13+00:00,0.04
10125,DJI_0412_frame_010125,4145.96,1:09:05,,1;0;0;0,0.2484;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:45:17.960000+00:00,48.954267,9.089723,248.9,2026-07-12 18:45:18+00:00,0.04
10250,DJI_0412_frame_010250,4150.96,1:09:10,,0;1;0;0,0.3472;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:45:22.960000+00:00,48.954269,9.0903,248.2,2026-07-12 18:45:23+00:00,0.04
10375,DJI_0412_frame_010375,4155.96,1:09:15,,0;1;0;0,0.3425;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:45:27.960000+00:00,48.954357,9.09089,247.3,2026-07-12 18:45:28+00:00,0.04
10500,DJI_0412_frame_010500,4160.96,1:09:20,,0;1;0;0,0.3226;0.0000;0.0001,0;0;0,93.99,2026-07-12 18:45:32.960000+00:00,48.954438,9.091494,246.4,2026-07-12 18:45:33+00:00,0.04
10625,DJI_0412_frame_010625,4165.96,1:09:25,,0;1;0;0,0.3337;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:45:37.960000+00:00,48.954524,9.092249,245.2,2026-07-12 18:45:38+00:00,0.04
10750,DJI_0412_frame_010750,4170.96,1:09:30,,0;1;0;0,0.3035;0.0000;0.0013,0;0;0,93.88,2026-07-12 18:45:42.960000+00:00,48.954589,9.092756,244.7,2026-07-12 18:45:43+00:00,0.04
10875,DJI_0412_frame_010875,4175.96,1:09:35,,1;0;0;0,0.1293;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:45:47.960000+00:00,48.954672,9.093397,244.3,2026-07-12 18:45:48+00:00,0.04
11000,DJI_0412_frame_011000,4180.96,1:09:40,,1;0;0;0,0.2144;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:45:52.960000+00:00,48.954714,9.094044,243.9,2026-07-12 18:45:53+00:00,0.04
11125,DJI_0412_frame_011125,4185.96,1:09:45,,1;0;0;0,0.2228;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:45:57.960000+00:00,48.954749,9.094726,243.4,2026-07-12 18:45:58+00:00,0.04
11250,DJI_0412_frame_011250,4190.96,1:09:50,,1;0;0;0,0.2210;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:46:02.960000+00:00,48.95478,9.095423,242.9,2026-07-12 18:46:03+00:00,0.04
11375,DJI_0412_frame_011375,4195.96,1:09:55,,1;0;0;0,0.2452;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:46:07.960000+00:00,48.954808,9.095933,242.5,2026-07-12 18:46:08+00:00,0.04
11500,DJI_0412_frame_011500,4200.96,1:10:00,,0;1;0;0,0.3328;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:46:12.960000+00:00,48.95484,9.096574,241.8,2026-07-12 18:46:13+00:00,0.04
11625,DJI_0412_frame_011625,4205.96,1:10:05,,1;0;0;0,0.4155;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:46:17.960000+00:00,48.954843,9.097229,241.0,2026-07-12 18:46:18+00:00,0.04
11750,DJI_0412_frame_011750,4210.96,1:10:10,,1;0;0;0,0.2618;0.0000;0.0039,0;0;0,99.6,2026-07-12 18:46:22.960000+00:00,48.954768,9.097858,240.4,2026-07-12 18:46:23+00:00,0.04
11875,DJI_0412_frame_011875,4215.96,1:10:15,,1;0;0;0,0.2346;0.0000;0.0063,0;0;0,99.3,2026-07-12 18:46:27.960000+00:00,48.954651,9.098612,239.9,2026-07-12 18:46:28+00:00,0.04
12000,DJI_0412_frame_012000,4220.96,1:10:20,,1;0;0;0,0.2050;0.0000;0.0160,0;0;0,98.05,2026-07-12 18:46:32.960000+00:00,48.95455,9.099244,239.2,2026-07-12 18:46:33+00:00,0.04
12125,DJI_0412_frame_012125,4225.96,1:10:25,,1;0;0;0,0.2766;0.0000;0.0519,0;0;0,95.73,2026-07-12 18:46:37.960000+00:00,48.954467,9.099743,238.6,2026-07-12 18:46:38+00:00,0.04
12250,DJI_0412_frame_012250,4230.96,1:10:30,,1;0;0;0,0.1635;0.0000;0.0330,0;0;0,95.46,2026-07-12 18:46:42.960000+00:00,48.954364,9.10039,237.9,2026-07-12 18:46:43+00:00,0.04
12375,DJI_0412_frame_012375,4235.96,1:10:35,,1;0;0;0,0.3150;0.0000;0.0000,1;0;0,100.0,2026-07-12 18:46:47.960000+00:00,48.954262,9.101029,237.6,2026-07-12 18:46:48+00:00,0.04
12500,DJI_0412_frame_012500,4240.96,1:10:40,,1;0;0;0,0.2697;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:46:52.960000+00:00,48.954166,9.101675,237.2,2026-07-12 18:46:53+00:00,0.04
12625,DJI_0412_frame_012625,4245.96,1:10:45,,1;0;0;0,0.3419;0.0000;0.0015,0;0;0,99.88,2026-07-12 18:46:57.960000+00:00,48.954068,9.102317,236.9,2026-07-12 18:46:58+00:00,0.04
12750,DJI_0412_frame_012750,4250.96,1:10:50,,1;0;0;0,0.5046;0.0000;0.0128,0;0;0,99.33,2026-07-12 18:47:02.960000+00:00,48.953966,9.103068,236.2,2026-07-12 18:47:03+00:00,0.04
12875,DJI_0412_frame_012875,4255.96,1:10:55,,0;1;0;0,0.5203;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:47:07.960000+00:00,48.953971,9.103588,235.6,2026-07-12 18:47:08+00:00,0.04
13000,DJI_0412_frame_013000,4260.96,1:11:00,,1;0;0;0,0.4820;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:47:12.960000+00:00,48.953991,9.104234,234.4,2026-07-12 18:47:13+00:00,0.04
13125,DJI_0412_frame_013125,4265.96,1:11:05,,0;1;0;0,0.2667;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:47:17.960000+00:00,48.953999,9.104907,233.2,2026-07-12 18:47:18+00:00,0.04
13250,DJI_0412_frame_013250,4270.96,1:11:10,,0;1;0;0,0.2890;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:47:22.960000+00:00,48.954019,9.105581,232.0,2026-07-12 18:47:23+00:00,0.04
13375,DJI_0412_frame_013375,4275.96,1:11:15,,0;1;0;0,0.2922;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:47:27.960000+00:00,48.954034,9.106264,230.7,2026-07-12 18:47:28+00:00,0.04
13500,DJI_0412_frame_013500,4280.96,1:11:20,,0;1;0;0,0.2644;0.0000;0.0001,0;0;0,93.99,2026-07-12 18:47:32.960000+00:00,48.954054,9.106998,229.5,2026-07-12 18:47:33+00:00,0.04
13625,DJI_0412_frame_013625,4285.96,1:11:25,,0;1;0;0,0.2747;0.0000;0.0010,0;0;0,93.9,2026-07-12 18:47:37.960000+00:00,48.954068,9.107584,228.4,2026-07-12 18:47:38+00:00,0.04
13750,DJI_0412_frame_013750,4290.96,1:11:30,,0;1;0;0,0.2782;0.0000;0.0007,0;0;0,93.93,2026-07-12 18:47:42.960000+00:00,48.95409,9.108247,227.2,2026-07-12 18:47:43+00:00,0.04
13875,DJI_0412_frame_013875,4295.96,1:11:35,,1;0;0;0,0.2975;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:47:47.960000+00:00,48.954104,9.108912,226.2,2026-07-12 18:47:48+00:00,0.04
14000,DJI_0412_frame_014000,4300.96,1:11:40,,1;0;0;0,0.3221;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:47:52.960000+00:00,48.954128,9.109569,225.2,2026-07-12 18:47:53+00:00,0.04
14125,DJI_0412_frame_014125,4305.96,1:11:45,,1;0;0;0,0.3098;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:47:57.960000+00:00,48.954191,9.110234,224.1,2026-07-12 18:47:58+00:00,0.04
14250,DJI_0412_frame_014250,4310.96,1:11:50,,1;0;0;0,0.2885;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:48:02.960000+00:00,48.954215,9.110939,222.8,2026-07-12 18:48:03+00:00,0.04
14375,DJI_0412_frame_014375,4315.96,1:11:55,,1;0;0;0,0.2915;0.0000;0.0001,0;0;0,99.99,2026-07-12 18:48:07.960000+00:00,48.954247,9.111627,221.7,2026-07-12 18:48:08+00:00,0.04
14500,DJI_0412_frame_014500,4320.96,1:12:00,,1;0;0;0,0.3438;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:48:12.960000+00:00,48.954304,9.1123,220.7,2026-07-12 18:48:13+00:00,0.04
14625,DJI_0412_frame_014625,4325.96,1:12:05,,1;0;0;0,0.3466;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:48:17.960000+00:00,48.954396,9.112952,219.9,2026-07-12 18:48:18+00:00,0.04
14750,DJI_0412_frame_014750,4330.96,1:12:10,,0;0;1;0,0.3634;0.0000;0.0000,0;1;0,63.88,2026-07-12 18:48:22.960000+00:00,48.95448,9.113609,219.4,2026-07-12 18:48:23+00:00,0.04
14875,DJI_0412_frame_014875,4335.96,1:12:15,,0;0;0;1,0.6160;0.0000;0.0000,0;1;0,59.88,2026-07-12 18:48:27.960000+00:00,48.954625,9.11433,218.9,2026-07-12 18:48:28+00:00,0.04
15000,DJI_0412_frame_015000,4340.96,1:12:20,,0;0;0;1,0.5302;0.0000;0.0000,0;0;0,82.0,2026-07-12 18:48:32.960000+00:00,48.954665,9.114967,217.7,2026-07-12 18:48:33+00:00,0.04
15125,DJI_0412_frame_015125,4345.96,1:12:25,,1;0;0;0,0.6942;0.0000;0.0185,0;1;0,77.18,2026-07-12 18:48:37.960000+00:00,48.954694,9.115498,216.8,2026-07-12 18:48:38+00:00,0.04
15250,DJI_0412_frame_015250,4350.96,1:12:30,,1;0;0;0,0.6834;0.0000;0.0312,0;0;0,98.82,2026-07-12 18:48:42.960000+00:00,48.954737,9.116113,215.9,2026-07-12 18:48:43+00:00,0.04
15375,DJI_0412_frame_015375,4355.96,1:12:35,,1;0;0;0,0.3633;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:48:47.960000+00:00,48.954403,9.116198,214.4,2026-07-12 18:48:48+00:00,0.04
15500,DJI_0412_frame_015500,4360.96,1:12:40,,1;0;0;0,0.4559;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:48:52.960000+00:00,48.95399,9.116064,214.3,2026-07-12 18:48:53+00:00,0.04
15625,DJI_0412_frame_015625,4365.96,1:12:45,,1;0;0;0,0.3972;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:48:57.960000+00:00,48.953584,9.115922,214.0,2026-07-12 18:48:58+00:00,0.04
15750,DJI_0412_frame_015750,4370.96,1:12:50,,1;0;0;0,0.6517;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:49:02.960000+00:00,48.953346,9.116122,212.9,2026-07-12 18:49:03+00:00,0.04
15875,DJI_0412_frame_015875,4375.96,1:12:55,,1;0;0;0,0.4761;0.0000;0.0335,1;1;0,78.95,2026-07-12 18:49:07.960000+00:00,48.953353,9.116759,211.8,2026-07-12 18:49:08+00:00,0.04
16000,DJI_0412_frame_016000,4380.96,1:13:00,,1;0;0;0,0.6192;0.0000;0.0153,0;0;0,99.35,2026-07-12 18:49:12.960000+00:00,48.953328,9.117444,210.4,2026-07-12 18:49:13+00:00,0.04
16125,DJI_0412_frame_016125,4385.96,1:13:05,,1;0;0;0,0.6988;0.0000;0.0031,0;0;0,99.88,2026-07-12 18:49:17.960000+00:00,48.953294,9.118289,208.8,2026-07-12 18:49:18+00:00,0.04
16250,DJI_0412_frame_016250,4390.96,1:13:10,,1;0;0;0,0.7439;0.0000;0.0001,0;0;0,100.0,2026-07-12 18:49:22.960000+00:00,48.95318,9.118881,207.7,2026-07-12 18:49:23+00:00,0.04
16375,DJI_0412_frame_016375,4395.96,1:13:15,,1;0;0;0,0.7231;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:49:27.960000+00:00,48.953056,9.119594,206.7,2026-07-12 18:49:28+00:00,0.04
16500,DJI_0412_frame_016500,4400.96,1:13:20,,1;0;0;0,0.7119;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:49:32.960000+00:00,48.953031,9.1203,206.0,2026-07-12 18:49:33+00:00,0.04
16625,DJI_0412_frame_016625,4405.96,1:13:25,,1;0;0;0,0.6904;0.0000;0.0000,0;1;0,77.88,2026-07-12 18:49:37.960000+00:00,48.952964,9.121022,205.2,2026-07-12 18:49:38+00:00,0.04
16750,DJI_0412_frame_016750,4410.96,1:13:30,,0;1;0;0,0.5527;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:49:42.960000+00:00,48.952968,9.121653,205.7,2026-07-12 18:49:43+00:00,0.04
16875,DJI_0412_frame_016875,4415.96,1:13:35,,0;1;0;0,0.3070;0.0000;0.0168,0;8;0,57.61,2026-07-12 18:49:47.960000+00:00,48.952731,9.121692,205.6,2026-07-12 18:49:48+00:00,0.04
17000,DJI_0412_frame_017000,4420.96,1:13:40,,0;1;0;0,0.1294;0.0000;0.0001,0;5;0,59.22,2026-07-12 18:49:52.960000+00:00,48.952391,9.121673,205.6,2026-07-12 18:49:53+00:00,0.04
17125,DJI_0412_frame_017125,4425.96,1:13:45,,0;1;0;0,0.2202;0.0000;0.0001,0;0;0,93.99,2026-07-12 18:49:57.960000+00:00,48.952135,9.122149,204.3,2026-07-12 18:49:58+00:00,0.04
17250,DJI_0412_frame_017250,4430.96,1:13:50,,1;0;0;0,0.3322;0.0000;0.0000,0;3;0,66.74,2026-07-12 18:50:02.960000+00:00,48.951847,9.122353,203.3,2026-07-12 18:50:03+00:00,0.04
17375,DJI_0412_frame_017375,4435.96,1:13:55,,1;0;0;0,0.3109;0.0000;0.0464,0;5;0,61.73,2026-07-12 18:50:07.960000+00:00,48.951435,9.122137,202.3,2026-07-12 18:50:08+00:00,0.04
17500,DJI_0412_frame_017500,4440.96,1:14:00,,1;0;0;0,0.2227;0.0000;0.0190,0;5;0,63.12,2026-07-12 18:50:12.960000+00:00,48.950892,9.12183,200.0,2026-07-12 18:50:13+00:00,0.04
17625,DJI_0412_frame_017625,4445.96,1:14:05,,0;1;0;0,0.1364;0.0000;0.0364,0;4;0,53.96,2026-07-12 18:50:17.960000+00:00,48.950405,9.121511,198.4,2026-07-12 18:50:18+00:00,0.04
17750,DJI_0412_frame_017750,4450.96,1:14:10,,0;1;0;0,0.2578;0.0000;0.0000,0;7;0,59.03,2026-07-12 18:50:22.960000+00:00,48.950121,9.121038,198.4,2026-07-12 18:50:23+00:00,0.04
17875,DJI_0412_frame_017875,4455.96,1:14:15,,0;1;0;0,0.1271;0.0000;0.0426,0;3;0,53.96,2026-07-12 18:50:27.960000+00:00,48.949752,9.120677,199.1,2026-07-12 18:50:28+00:00,0.04
18000,DJI_0412_frame_018000,4460.96,1:14:20,,0;1;0;0,0.2872;0.0000;0.0000,0;3;0,60.74,2026-07-12 18:50:32.960000+00:00,48.94976,9.119999,199.7,2026-07-12 18:50:33+00:00,0.04
18125,DJI_0412_frame_018125,4465.96,1:14:25,,0;1;0;0,0.3983;0.0000;0.0000,0;0;0,94.0,2026-07-12 18:50:37.960000+00:00,48.949744,9.11923,200.6,2026-07-12 18:50:38+00:00,0.04
18250,DJI_0412_frame_018250,4470.96,1:14:30,,1;0;0;0,0.1699;0.0000;0.0000,0;0;0,100.0,2026-07-12 18:50:42.960000+00:00,48.949741,9.118746,200.9,2026-07-12 18:50:43+00:00,0.04
18375,DJI_0412_frame_018375,4475.96,1:14:35,,0;1;0;0,0.2502;0.0000;0.0228,0;0;0,91.75,2026-07-12 18:50:47.960000+00:00,48.949906,9.118346,201.7,2026-07-12 18:50:48+00:00,0.04
18500,DJI_0412_frame_018500,4480.96,1:14:40,,0;1;0;0,0.3932;0.0000;0.0177,0;0;1,83.77,2026-07-12 18:50:52.960000+00:00,48.950158,9.118622,202.8,2026-07-12 18:50:53+00:00,0.04
18625,DJI_0412_frame_018625,4485.96,1:14:45,,0;1;0;0,0.3265;0.0000;0.0262,0;0;0,92.0,2026-07-12 18:50:57.960000+00:00,48.950363,9.118941,203.5,2026-07-12 18:50:58+00:00,0.04
18750,DJI_0412_frame_018750,4490.96,1:14:50,,0;1;0;0,0.1571;0.0000;0.0959,0;0;0,83.77,2026-07-12 18:51:02.960000+00:00,48.950575,9.119222,204.1,2026-07-12 18:51:03+00:00,0.04
18875,DJI_0412_frame_018875,4495.96,1:14:55,,0;1;0;0,0.4160;0.0000;0.0325,0;0;0,92.04,2026-07-12 18:51:07.960000+00:00,48.950829,9.118978,204.7,2026-07-12 18:51:08+00:00,0.04
19000,DJI_0412_frame_019000,4500.96,1:15:00,,0;1;0;0,0.3602;0.0000;0.0286,0;0;0,92.02,2026-07-12 18:51:12.960000+00:00,48.950961,9.118565,205.4,2026-07-12 18:51:13+00:00,0.04
19125,DJI_0412_frame_019125,4505.96,1:15:05,,1;0;0;0,0.3958;0.0000;0.0478,0;0;0,97.09,2026-07-12 18:51:17.960000+00:00,48.951083,9.11818,206.0,2026-07-12 18:51:18+00:00,0.04
19250,DJI_0412_frame_019250,4510.96,1:15:10,,1;0;0;0,0.4049;0.0000;0.0087,0;0;0,99.43,2026-07-12 18:51:22.960000+00:00,48.951175,9.117783,206.5,2026-07-12 18:51:23+00:00,0.04
19375,DJI_0412_frame_019375,4515.96,1:15:15,,1;0;0;0,0.3513;0.0000;0.0000,1;0;0,100.0,2026-07-12 18:51:27.960000+00:00,48.951192,9.117331,206.9,2026-07-12 18:51:28+00:00,0.04
19500,DJI_0412_frame_019500,4520.96,1:15:20,,1;0;0;0,0.3073;0.0000;0.1885,0;0;0,89.73,2026-07-12 18:51:32.960000+00:00,48.951229,9.116902,207.5,2026-07-12 18:51:33+00:00,0.04
19625,DJI_0412_frame_019625,4525.96,1:15:25,,0;1;0;0,0.1898;0.0000;0.2197,0;0;0,79.51,2026-07-12 18:51:37.960000+00:00,48.951448,9.117113,207.5,2026-07-12 18:51:38+00:00,0.04
19750,DJI_0412_frame_019750,4530.96,1:15:30,,1;0;0;0,0.3799;0.0000;0.0370,0;5;0,62.84,2026-07-12 18:51:42.960000+00:00,48.951721,9.117248,207.8,2026-07-12 18:51:43+00:00,0.04
19875,DJI_0412_frame_019875,4535.96,1:15:35,,0;1;0;0,0.2355;0.0000;0.1528,0;5;0,48.61,2026-07-12 18:51:47.960000+00:00,48.951737,9.117603,205.0,2026-07-12 18:51:48+00:00,0.04
